name,family,n_rows,n_cols,n_vertices,n_edges,n_faces,euler_check,handshake_check,invariants_ok,n_faces_3,n_faces_4,n_faces_5,n_faces_6,n_faces_7,n_faces_8,n_faces_9,n_faces_10,n_faces_11,n_faces_12,n_faces_ge13,mean_face_size,std_face_size,n_distinct_face_sizes,mean_edge_length,std_edge_length,min_edge_length,max_edge_length,n_reentrant_angles,n_reentrant_vertices,frac_reentrant_vertices,mean_vertex_min_angle,mean_vertex_max_angle,cell_area,edge_density,K_beam,G_beam,K_over_G_beam,nu_anisotropy_beam,fam_token_3,fam_token_4,fam_token_5,fam_token_6,fam_token_7,fam_token_8,fam_token_9,fam_token_10,fam_token_11,fam_token_12,nu_min_spring,nu_max_spring,spring_classification,nu_min_beam,nu_max_beam,beam_classification,is_homogeneous_auxetic,is_directional_auxetic
2x4_8,3_4_6,2,4,7,14,7,0,0,1,2,4,0,1,0,0,0,0,0,0,0,4.0,0.9258200997725514,3,0.40128814205356395,0.13243585473212033,0.25,0.5590169943749475,0,0,0.0,1.18823274899647,1.9533599045933232,7.999999999999998,1.7500000000000004,0.3231363115359879,0.16347147832193726,1.976713704757781,1.0131667196029086,1,1,0,1,0,0,0,0,0,0,0.0030157437973607195,1.0256930225771046,non_auxetic,0.0013979356618421535,1.0145646552647507,non_auxetic,0,0
2x4_50,3_4_6,2,4,7,14,7,0,0,1,2,4,0,1,0,0,0,0,0,0,0,4.0,0.9258200997725514,3,0.418150140446406,0.14689803086911116,0.25,0.5590169943749475,0,0,0.0,0.8462111867992329,2.6927937030769655,7.999999999999998,1.7500000000000004,0.14055682182356588,0.1322054879940729,1.06316934309011,1.1987860790744342,1,1,0,1,0,0,0,0,0,0,-0.4383025467359635,0.7231010565969702,directionally_auxetic,-0.5767365974703459,0.6220494816040885,directionally_auxetic,0,1
2x4_67,3_4_6,2,4,7,14,7,0,0,1,2,4,0,1,0,0,0,0,0,0,0,4.0,0.9258200997725514,3,0.418150140446406,0.14689803086911116,0.25,0.5590169943749475,0,0,0.0,0.9232912581388664,2.218301395450927,7.999999999999998,1.7500000000000004,0.4501911862619456,0.17273926781378748,2.6061890383097523,3.445227872670183,1,1,0,1,0,0,0,0,0,0,-0.7418492416520266,2.700065881599605,directionally_auxetic,-0.7385575097505984,2.7066703629195845,directionally_auxetic,0,1
2x5_9,3_4_6,2,5,8,16,8,0,0,1,4,2,0,2,0,0,0,0,0,0,0,4.0,1.224744871391589,3,0.43175824035672516,0.14083615261737417,0.19999999999999996,0.5385164807134504,2,2,0.25,0.8805247576755395,2.6415742730266185,9.999999999999998,1.6000000000000003,0.030562141721996117,0.08754724139913478,0.3490931436966803,1.919582296314438,1,1,0,1,0,0,0,0,0,0,-1.8954695922000533,0.05945637006344779,directionally_auxetic,-2.088307454478602,-0.16872515816416417,homogeneously_auxetic,1,0
2x5_485,3_4_6,2,5,8,16,8,0,0,1,4,2,0,2,0,0,0,0,0,0,0,4.0,1.224744871391589,3,0.43175824035672516,0.14083615261737417,0.19999999999999996,0.5385164807134504,2,2,0.25,0.6780788645329978,2.9391467604472514,9.999999999999998,1.6000000000000003,0.03451366987659332,0.08753973549811099,0.394262898787695,1.989460856136206,1,1,0,1,0,0,0,0,0,0,-1.8954695922000804,0.059456370063392314,directionally_auxetic,-1.9225757589924946,0.06688509714371128,directionally_auxetic,0,1
3x3_117,3_4_6,3,3,5,10,5,0,0,1,2,2,0,1,0,0,0,0,0,0,0,4.0,1.0954451150103321,3,0.4414213562373095,0.1275080286441815,0.3333333333333333,0.6666666666666667,0,0,0.0,1.0995574287564276,2.0420352248333655,9.000000000000002,1.111111111111111,0.36785113019775806,0.18478265687835715,1.990723244335183,1.2984579582117244,1,1,0,1,0,0,0,0,0,0,-0.02236267004046988,1.2717345197541126,directionally_auxetic,-0.02317344284988673,1.2752845153618377,directionally_auxetic,0,1
3x3_169,3_4_6,3,3,5,10,5,0,0,1,2,2,0,1,0,0,0,0,0,0,0,4.0,1.0954451150103321,3,0.4690355937288492,0.11549435115519405,0.3333333333333333,0.6666666666666667,0,0,0.0,0.7853981633974483,2.6703537555513237,9.000000000000002,1.111111111111111,0.20661129149601304,0.1040814936871467,1.9850915294995235,3.7537173522375755,1,1,0,1,0,0,0,0,0,0,-0.6942203718711163,2.560024666317864,directionally_auxetic,-0.9364185295597557,2.8172988226778197,directionally_auxetic,0,1
3x3_276,3_4_6,3,3,7,14,7,0,0,1,4,1,0,2,0,0,0,0,0,0,0,4.0,1.3093073414159542,3,0.3965917678450566,0.09685884752669391,0.3333333333333333,0.6666666666666666,0,0,0.0,0.8975979010256552,2.6927937030769655,9.000000000000002,1.5555555555555554,0.17947007330729162,0.09416974345192705,1.9058146144245338,0.8800062575504027,1,1,0,1,0,0,0,0,0,0,0.02012485372813464,0.9224786233376653,non_auxetic,0.007674625827838716,0.8876808833782415,non_auxetic,0,0
4x4_2,3_4_6,4,4,14,28,14,0,0,1,4,8,0,2,0,0,0,0,0,0,0,4.0,0.9258200997725514,3,0.29438002453997447,0.05124563822959293,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.2439947525641375,15.999999999999998,1.7500000000000002,0.39482982035351266,0.19806562974737368,1.993429253006215,6.233605089716524,1,1,0,1,0,0,0,0,0,0,-1.9793558698506855,3.9479529874184975,directionally_auxetic,-2.137787612160005,4.095817477556519,directionally_auxetic,0,1
4x4_39,3_4_6,4,4,12,24,12,0,0,1,6,3,0,3,0,0,0,0,0,0,0,4.0,1.224744871391589,3,0.2845177968644246,0.04881553646890875,0.25,0.3535533905932738,0,0,0.0,1.0471975511965976,2.22529479629277,15.999999999999998,1.5000000000000002,0.12725848386302327,0.06800418947934109,1.8713329992953298,0.9486747197035734,1,1,0,1,0,0,0,0,0,0,0.21719873847110896,0.9421283287864092,non_auxetic,0.12853424353958792,1.0772089632431614,non_auxetic,0,0
4x4_40,3_4_6,4,4,13,26,13,0,0,1,6,4,0,3,0,0,0,0,0,0,0,4.0,1.1766968108291043,3,0.2738969362907555,0.04362963687236872,0.25,0.3535533905932738,0,0,0.0,1.0874743800887747,2.174948760177549,15.999999999999998,1.6250000000000002,0.1830024675786551,0.09392332208145156,1.948424134955032,0.9597677483908924,1,1,0,1,0,0,0,0,0,0,0.11497441473451145,0.9959471008328091,non_auxetic,0.07350572154734626,1.0332734699382387,non_auxetic,0,0
4x4_54,3_4_6,4,4,12,24,12,0,0,1,6,3,0,3,0,0,0,0,0,0,0,4.0,1.224744871391589,3,0.2845177968644246,0.04881553646890876,0.25,0.3535533905932738,0,0,0.0,1.0471975511965976,2.22529479629277,15.999999999999998,1.5000000000000002,0.1272584838630243,0.06800418947934045,1.8713329992953625,0.9486747197035876,1,1,0,1,0,0,0,0,0,0,0.2171987384711001,0.9421283287864027,non_auxetic,0.1285342435395904,1.077208963243178,non_auxetic,0,0
4x4_55,3_4_6,4,4,13,26,13,0,0,1,6,4,0,3,0,0,0,0,0,0,0,4.0,1.1766968108291043,3,0.27389693629075546,0.04362963687236872,0.25,0.3535533905932738,0,0,0.0,1.0874743800887747,2.174948760177549,15.999999999999998,1.6250000000000002,0.18300246757865624,0.09392332208145159,1.9484241349550435,0.9597677483908823,1,1,0,1,0,0,0,0,0,0,0.11497441473450913,0.9959471008328054,non_auxetic,0.07350572154735169,1.033273469938234,non_auxetic,0,0
4x4_90,3_4_6,4,4,14,28,14,0,0,1,4,8,0,2,0,0,0,0,0,0,0,4.0,0.9258200997725514,3,0.29438002453997447,0.05124563822959292,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.804993440705172,15.999999999999998,1.7500000000000002,0.2008430240944358,0.1716904693439747,1.169797163825414,1.0704096355508796,1,1,0,1,0,0,0,0,0,0,-0.5926487334158117,0.49410643223953293,directionally_auxetic,-0.5772180762783596,0.4931915592725199,directionally_auxetic,0,1
4x4_91,3_4_6,4,4,14,28,14,0,0,1,4,8,0,2,0,0,0,0,0,0,0,4.0,0.9258200997725514,3,0.29438002453997447,0.05124563822959292,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.580593965448758,15.999999999999998,1.7500000000000002,0.13666683625204015,0.15005124357885719,0.9108010902969754,1.3855922242873646,1,1,0,1,0,0,0,0,0,0,-0.6366864208347918,0.7253983263152909,directionally_auxetic,-0.9252137376594605,0.46037848662790404,directionally_auxetic,0,1
4x4_94,3_4_6,4,4,14,28,14,0,0,1,4,8,0,2,0,0,0,0,0,0,0,4.0,0.9258200997725514,3,0.29438002453997447,0.05124563822959293,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.5805939654487586,15.999999999999998,1.7500000000000002,0.14220686862638332,0.133172709219799,1.0678379185909148,1.2463335517842866,1,1,0,1,0,0,0,0,0,0,-0.42212573762063005,0.7234134535947019,directionally_auxetic,-0.6730036441555667,0.5733299076287198,directionally_auxetic,0,1
4x4_103,3_4_6,4,4,9,18,9,0,0,1,4,3,0,2,0,0,0,0,0,0,0,4.0,1.1547005383792515,3,0.34007335241998016,0.09669599254279355,0.25,0.5,0,0,0.0,1.0471975511965976,2.268928027592628,15.999999999999998,1.1250000000000002,0.27352669101872573,0.06891834738812032,3.968851566888768,0.6441423972345611,1,1,0,1,0,0,0,0,0,0,0.3472626349981426,0.9955164840562796,non_auxetic,0.35136255284588847,0.9955049500804496,non_auxetic,0,0
4x4_104,3_4_6,4,4,10,20,10,0,0,1,4,4,0,2,0,0,0,0,0,0,0,4.0,1.0954451150103321,3,0.3207106781186547,0.09820723466564277,0.25,0.5,0,0,0.0,1.0995574287564274,2.1991148575128547,15.999999999999998,1.2500000000000002,0.2553822432829025,0.1293508160173124,1.974338091912168,0.9999737852264926,1,1,0,1,0,0,0,0,0,0,0.002313420347689066,1.0045808631792132,non_auxetic,0.0024309306626363715,1.002404715889129,non_auxetic,0,0
4x4_128,3_4_6,4,4,13,26,13,0,0,1,6,4,0,3,0,0,0,0,0,0,0,4.0,1.1766968108291043,3,0.2738969362907555,0.04362963687236872,0.25,0.3535533905932738,0,0,0.0,1.0874743800887745,2.0541182735010186,15.999999999999998,1.6250000000000002,0.2909905634998227,0.14037433804464539,2.072961251701679,1.0638307049840672,1,1,0,1,0,0,0,0,0,0,0.004484522583724447,1.0997899248120235,non_auxetic,0.005096902349199462,1.0689276073332667,non_auxetic,0,0
4x4_139,3_4_6,4,4,10,20,10,0,0,1,4,4,0,2,0,0,0,0,0,0,0,4.0,1.0954451150103321,3,0.31213203435596426,0.05073059361772884,0.25,0.3535533905932738,0,0,0.0,0.9424777960769379,2.1991148575128547,15.999999999999998,1.2500000000000002,0.3606615587201867,0.10306873467484703,3.499233398546832,0.4585448267035862,1,1,0,1,0,0,0,0,0,0,0.5929881831515632,1.0502410708451417,non_auxetic,0.5932648085888145,1.0518096352924007,non_auxetic,0,0
4x4_143,3_4_6,4,4,10,20,10,0,0,1,4,4,0,2,0,0,0,0,0,0,0,4.0,1.0954451150103321,3,0.31213203435596426,0.05073059361772884,0.25,0.3535533905932738,0,0,0.0,1.0995574287564276,2.1991148575128547,15.999999999999998,1.2500000000000002,0.2976594400206241,0.12782009544079356,2.328737425786858,0.2652649804340915,1,1,0,1,0,0,0,0,0,0,0.4930280292520676,0.7571004493698931,non_auxetic,0.4929219879787835,0.758186968412875,non_auxetic,0,0
4x4_151,3_4_6,4,4,11,22,11,0,0,1,4,5,0,2,0,0,0,0,0,0,0,4.0,1.044465935734187,3,0.2970697229969427,0.05156229812189031,0.25,0.3535533905932738,0,0,0.0,0.9995976625058435,2.1419949910839495,15.999999999999998,1.3750000000000002,0.3592526214920898,0.05929470776369238,6.058763674556283,0.3870414036664622,1,1,0,1,0,0,0,0,0,0,0.7057444430964607,1.0922327615042193,non_auxetic,0.7058671428735734,1.0929085465400357,non_auxetic,0,0
4x4_158,3_4_6,4,4,10,20,10,0,0,1,4,4,0,2,0,0,0,0,0,0,0,4.0,1.0954451150103321,3,0.31213203435596426,0.05073059361772884,0.25,0.3535533905932738,0,0,0.0,1.0995574287564278,2.1991148575128547,15.999999999999998,1.2500000000000002,0.29765944002062467,0.12782009544079387,2.3287374257868567,0.26526498043410013,1,1,0,1,0,0,0,0,0,0,0.4930280292520683,0.7571004493698931,non_auxetic,0.4929219879787769,0.758186968412877,non_auxetic,0,0
4x4_184,3_4_6,4,4,14,28,14,0,0,1,4,8,0,2,0,0,0,0,0,0,0,4.0,0.9258200997725514,3,0.26479334151332484,0.03623613829837775,0.25,0.3535533905932738,0,0,0.0,1.1219973762820687,2.0195952773077246,15.999999999999998,1.7500000000000002,0.42193201628183463,0.14982045459223203,2.816251074862986,1.2109591705197218,1,1,0,1,0,0,0,0,0,0,0.019088462323504897,1.2337949911873316,non_auxetic,0.024256229968542785,1.2352154004882645,non_auxetic,0,0
4x4_198,3_4_6,4,4,12,24,12,0,0,1,4,6,0,2,0,0,0,0,0,0,0,4.0,1.0,3,0.2845177968644246,0.04881553646890875,0.25,0.3535533905932738,0,0,0.0,1.0471975511965976,2.0943951023931953,15.999999999999998,1.5000000000000002,0.3662731322946687,0.04314108595353434,8.490123143612283,0.3511619920500474,1,1,0,1,0,0,0,0,0,0,0.7571063679740019,1.1077783007445252,non_auxetic,0.7570797426861194,1.1082417347361668,non_auxetic,0,0
4x4_200,3_4_6,4,4,13,26,13,0,0,1,4,7,0,2,0,0,0,0,0,0,0,4.0,0.9607689228305228,3,0.2738969362907555,0.04362963687236872,0.25,0.3535533905932738,0,0,0.0,1.0874743800887745,2.0541182735010186,15.999999999999998,1.6250000000000002,0.3933606284758849,0.09465271014130175,4.15583059258059,0.8189224776048587,1,1,0,1,0,0,0,0,0,0,0.3419701326510617,1.1658926922087836,non_auxetic,0.3479855309692605,1.1669080085741192,non_auxetic,0,0
4x4_213,3_4_6,4,4,11,22,11,0,0,1,2,8,0,1,0,0,0,0,0,0,0,4.0,0.7385489458759964,3,0.3292109403236039,0.07250186485609986,0.25,0.5,0,0,0.0,0.8567979964335799,2.8559933214452666,15.999999999999998,1.3750000000000002,0.1419661137173352,0.12093644792776176,1.1738902220952856,0.7846582053576343,1,1,0,1,0,0,0,0,0,0,-0.3031054856590481,0.5283762021848698,directionally_auxetic,-0.2603174850850352,0.524340720272599,directionally_auxetic,0,1
4x4_214,3_4_6,4,4,11,22,11,0,0,1,2,8,0,1,0,0,0,0,0,0,0,4.0,0.7385489458759964,3,0.3292109403236039,0.07250186485609986,0.25,0.5,0,0,0.0,0.8567979964335799,2.5703939893007397,15.999999999999998,1.3750000000000002,0.09155608976546023,0.060173213799137565,1.5215422940692667,0.6468914186619118,1,1,0,1,0,0,0,0,0,0,0.0462738213901952,0.8240199228905618,non_auxetic,0.031442103998551206,0.678333522660463,non_auxetic,0,0
4x4_215,3_4_6,4,4,7,14,7,0,0,1,2,4,0,1,0,0,0,0,0,0,0,4.0,0.9258200997725514,3,0.3744743347942347,0.05124563822959291,0.3535533905932738,0.5,0,0,0.0,1.121997376282069,2.019595277307724,15.999999999999998,0.8750000000000001,0.29835098991259834,0.10593905940261825,2.816251074862995,0.7286635208660415,1,1,0,1,0,0,0,0,0,0,0.5311212051462074,1.2598197013807952,non_auxetic,0.5331241759761824,1.261787696842224,non_auxetic,0,0
2x5_219,3_5_6,2,5,7,14,7,0,0,1,4,0,2,1,0,0,0,0,0,0,0,4.0,1.1952286093343936,3,0.4593642060200503,0.11519652995330712,0.19999999999999996,0.5385164807134504,0,0,0.0,0.7136219601151687,2.862835124460184,9.999999999999998,1.4000000000000004,0.1150959656189831,0.12673000496575343,0.9081982254327676,0.30865453375590207,1,0,1,1,0,0,0,0,0,0,-0.1684123115988231,0.13211378888527325,directionally_auxetic,-0.17906665920265954,0.12958787455324253,directionally_auxetic,0,1
2x5_230,3_5_6,2,5,7,14,7,0,0,1,4,0,2,1,0,0,0,0,0,0,0,4.0,1.1952286093343936,3,0.45936420602005024,0.1151965299533071,0.19999999999999996,0.5385164807134504,0,0,0.0,0.7749472737519975,2.6927937030769655,9.999999999999998,1.4000000000000004,0.11492373646069641,0.1267534802786295,0.9066712504309234,0.3180389750948701,1,0,1,1,0,0,0,0,0,0,-0.16841231159882628,0.13211378888527625,directionally_auxetic,-0.18641787254475306,0.13162110255011703,directionally_auxetic,0,1
2x5_293,3_5_6,2,5,7,14,7,0,0,1,4,0,2,1,0,0,0,0,0,0,0,4.0,1.1952286093343936,3,0.4478296689281538,0.13423865389346226,0.19999999999999996,0.5385164807134504,1,1,0.14285714285714285,0.7136219601151687,2.6997609628405996,9.999999999999998,1.4000000000000004,0.2087941953368045,0.15679033385382374,1.331677726583988,1.1673350024504563,1,0,1,1,0,0,0,0,0,0,0.016720294141970557,1.178072314267056,non_auxetic,0.013115680541490152,1.1804506829919466,non_auxetic,0,0
2x5_294,3_5_6,2,5,7,14,7,0,0,1,4,0,2,1,0,0,0,0,0,0,0,4.0,1.1952286093343936,3,0.4478296689281538,0.13423865389346226,0.19999999999999996,0.5385164807134504,1,1,0.14285714285714285,0.8293053276251925,2.529719541457381,9.999999999999998,1.4000000000000004,0.13550645999902827,0.14193595338147963,0.9547014464674015,0.6438138696910403,1,0,1,1,0,0,0,0,0,0,-0.0010161752538774729,0.6349129449206424,directionally_auxetic,-0.020884542919442618,0.6229293267715976,directionally_auxetic,0,1
2x5_296,3_5_6,2,5,7,14,7,0,0,1,4,0,2,1,0,0,0,0,0,0,0,4.0,1.1952286093343936,3,0.4307927774486216,0.14683473717400633,0.19999999999999996,0.5385164807134504,0,0,0.0,0.7136219601151687,2.536686801221014,9.999999999999998,1.4000000000000004,0.1495930613146281,0.13368992803509505,1.118955358217848,0.48210002444334876,1,0,1,1,0,0,0,0,0,0,0.07838540451936413,0.6599958897850594,non_auxetic,0.062403092384597604,0.5445031168279464,non_auxetic,0,0
2x5_313,3_5_6,2,5,7,14,7,0,0,1,4,0,2,1,0,0,0,0,0,0,0,4.0,1.1952286093343936,3,0.44782966892815385,0.13423865389346226,0.19999999999999996,0.5385164807134504,1,1,0.14285714285714285,0.7749472737519975,2.5297195414573808,9.999999999999998,1.4000000000000004,0.20833605819602224,0.15643930606316234,1.3317372944105659,1.1894206476689546,1,0,1,1,0,0,0,0,0,0,0.01672029414196818,1.1780723142670588,non_auxetic,0.005585133201748533,1.195005780870703,non_auxetic,0,0
4x2_167,3_5_6,4,2,7,14,7,0,0,1,4,0,2,1,0,0,0,0,0,0,0,4.0,1.1952286093343936,3,0.4454334269642707,0.12599514446430074,0.25,0.5590169943749475,0,0,0.0,0.7137404413704311,2.560322957648164,7.999999999999998,1.7500000000000004,0.21163885783678799,0.10966210957443492,1.9299178053212145,3.2425644901278545,1,0,1,1,0,0,0,0,0,0,-0.7337902521730661,2.043568126185994,directionally_auxetic,-0.925078365477555,2.3174861246502996,directionally_auxetic,0,1
4x3_96,3_5_6,4,3,10,20,10,0,0,1,6,0,2,2,0,0,0,0,0,0,0,4.0,1.2649110640673518,3,0.3833333333333333,0.11303883305208781,0.25,0.6666666666666667,2,2,0.2,0.6435011087932843,3.069651253672802,12.0,1.6666666666666667,0.13511463083814973,0.10175015052296207,1.3279059553593315,5.575454036993298,1,0,1,1,0,0,0,0,0,0,-1.9583058398228015,2.895099038334924,directionally_auxetic,-2.3852290889453616,3.1902249480479368,directionally_auxetic,0,1
2x4_91,3_4_5_6,2,4,7,14,7,0,0,1,3,2,1,1,0,0,0,0,0,0,0,4.0,1.0690449676496976,4,0.409719141249985,0.14010790589176209,0.25,0.5590169943749475,0,0,0.0,0.8975979010256552,2.310230125278539,7.999999999999998,1.7500000000000004,0.22089630286308864,0.10866466989355332,2.0328254167566713,1.08756639331244,1,1,1,1,0,0,0,0,0,0,0.005034415565905451,1.1160646780197512,non_auxetic,0.003052312733252048,1.090618706045692,non_auxetic,0,0
2x4_106,3_4_5_6,2,4,7,14,7,0,0,1,3,2,1,1,0,0,0,0,0,0,0,4.0,1.0690449676496976,4,0.409719141249985,0.14010790589176209,0.25,0.5590169943749475,0,0,0.0,0.871904543912444,2.468394227820552,7.999999999999998,1.7500000000000004,0.200866535409417,0.10770028272163314,1.8650511431672416,0.9341133422849524,1,1,1,1,0,0,0,0,0,0,0.023733174152969445,0.9371172795883832,non_auxetic,0.015065714327395884,0.9491790566123482,non_auxetic,0,0
2x5_344,3_4_5_6,2,5,9,18,9,0,0,1,4,2,2,1,0,0,0,0,0,0,0,4.0,1.0540925533894598,4,0.37950549357115015,0.16116941505545562,0.19999999999999996,0.5385164807134504,0,0,0.0,0.8303861396513464,2.3957634866300834,9.999999999999998,1.8000000000000003,0.18400080587723924,0.08825210300374697,2.0849452830537873,5.5013774943170155,1,1,1,1,0,0,0,0,0,0,-1.7939264595827376,3.715979750005066,directionally_auxetic,-1.8111260355941023,3.690251458722913,directionally_auxetic,0,1
3x3_3,3_4_5_6,3,3,7,14,7,0,0,1,3,2,1,1,0,0,0,0,0,0,0,4.0,1.0690449676496976,4,0.3826444717110827,0.06615783447632784,0.3333333333333333,0.4714045207910317,0,0,0.0,0.8975979010256552,2.356194490192345,9.000000000000002,1.5555555555555554,0.19903937854437226,0.09139557481598509,2.1777791643098268,0.9342995830815086,1,1,1,1,0,0,0,0,0,0,0.07487948359917518,1.0002738113666376,non_auxetic,0.06925192180770058,1.0035515048892092,non_auxetic,0,0
3x4_311,3_4_5_6,3,4,8,16,8,0,0,1,3,3,1,1,0,0,0,0,0,0,0,4.0,1.0,4,0.36458333333333337,0.1313491688845676,0.25,0.6666666666666666,0,0,0.0,0.9462734405957693,2.2757568515931843,12.0,1.3333333333333333,0.22630179396560332,0.11442971337209112,1.9776488754257187,1.0367861902900772,1,1,1,1,0,0,0,0,0,0,0.0029573763433173505,1.050346156961903,non_auxetic,0.001795592569681644,1.0385817828597588,non_auxetic,0,0
3x4_321,3_4_5_6,3,4,10,20,10,0,0,1,4,3,2,1,0,0,0,0,0,0,0,4.0,1.0,4,0.3416666666666667,0.10507933510765409,0.25,0.6666666666666666,1,1,0.1,1.163907539635756,2.3278150792715118,12.0,1.6666666666666667,0.29419197962525306,0.15041601077708913,1.9558554844353273,0.9924135475620526,1,1,1,1,0,0,0,0,0,0,-0.0007302723814438309,0.9925087178439993,directionally_auxetic,2.1333949470611634e-05,0.9924348815115231,non_auxetic,0,0
3x4_352,3_4_5_6,3,4,9,18,9,0,0,1,4,2,2,1,0,0,0,0,0,0,0,4.0,1.0540925533894598,4,0.3333333333333333,0.06804138174397716,0.25,0.4166666666666667,0,0,0.0,0.8726646259971648,2.3088954719909567,12.0,1.5,0.1858455152570866,0.08330583353809974,2.230882368785021,0.9832075558521811,1,1,1,1,0,0,0,0,0,0,0.0665938092575407,1.0655717088642518,non_auxetic,0.05874248377913638,1.0419500396313175,non_auxetic,0,0
3x4_420,3_4_5_6,3,4,8,16,8,0,0,1,4,1,2,1,0,0,0,0,0,0,0,4.0,1.118033988749895,4,0.3541666666666667,0.06909634979907082,0.25,0.4166666666666667,0,0,0.0,0.8658358019966088,2.3467053788952663,12.0,1.3333333333333333,0.2986081653759065,0.09932465132444827,3.0063852366366737,1.0098218492056281,1,1,1,1,0,0,0,0,0,0,0.3614146488548477,1.3417513733951971,non_auxetic,0.3504157895072772,1.3602376387129054,non_auxetic,0,0
3x4_477,3_4_5_6,3,4,8,16,8,0,0,1,3,3,1,1,0,0,0,0,0,0,0,4.0,1.0,4,0.41666666666666663,0.125,0.25,0.6666666666666667,1,1,0.125,0.8208724270484893,3.141592653589793,12.0,1.3333333333333333,0.0966402204945943,0.09427910928364931,1.0250438429985727,0.4179079159069755,1,1,1,1,0,0,0,0,0,0,-0.1428940664194578,0.2647523211791615,directionally_auxetic,-0.1435765517560565,0.274331364150919,directionally_auxetic,0,1
3x4_479,3_4_5_6,3,4,8,16,8,0,0,1,3,3,1,1,0,0,0,0,0,0,0,4.0,1.0,4,0.40625,0.10152910775842672,0.25,0.6666666666666667,1,1,0.125,0.8563466906995303,2.713419308240028,12.0,1.3333333333333333,0.1803931273299138,0.05146375430487986,3.5052461633722807,0.4972439038130281,1,1,1,1,0,0,0,0,0,0,0.5670598991908415,1.0399452603044195,non_auxetic,0.5674127513824565,1.0646566551954846,non_auxetic,0,0
3x5_51,3_4_5_6,3,5,12,24,12,0,0,1,4,5,2,1,0,0,0,0,0,0,0,4.0,0.9128709291752769,4,0.32679893099656226,0.1091153628193934,0.19999999999999996,0.6666666666666666,0,0,0.0,1.0429923700285264,2.4912993652599913,15.0,1.6,0.1430181156927678,0.09075747143824908,1.575827460002305,1.018319091888219,1,1,1,1,0,0,0,0,0,0,-0.05599012952707278,0.9602384892242395,directionally_auxetic,-0.06265520532232935,0.9556638865658897,directionally_auxetic,0,1
3x5_321,3_4_5_6,3,5,10,20,10,0,0,1,4,3,2,1,0,0,0,0,0,0,0,4.0,1.0,4,0.346619037896906,0.10148737365735543,0.19999999999999996,0.6666666666666666,1,1,0.1,0.8444863308261923,2.6653075381496385,15.0,1.3333333333333333,0.111969800870449,0.06604533623547533,1.695347578688016,1.2206640877495192,1,1,1,1,0,0,0,0,0,0,-0.2811783368368395,0.9330387676410998,directionally_auxetic,-0.3171822011498931,0.9034818865996261,directionally_auxetic,0,1
3x5_323,3_4_5_6,3,5,12,24,12,0,0,1,6,2,2,2,0,0,0,0,0,0,0,4.0,1.1547005383792515,4,0.2994907312886586,0.0801025154617231,0.19999999999999996,0.3887301263230201,0,0,0.0,0.961332815652905,2.2745349358167237,15.0,1.6,0.21922915440939145,0.10281642592555286,2.1322386227287313,0.9377419972267301,1,1,1,1,0,0,0,0,0,0,0.06976248573218091,1.0016996601723673,non_auxetic,0.05675214797367724,0.9944941452004074,non_auxetic,0,0
4x3_93,3_4_5_6,4,3,9,18,9,0,0,1,4,2,2,1,0,0,0,0,0,0,0,4.0,1.0540925533894598,4,0.38888888888888884,0.0921284663987611,0.25,0.6666666666666666,1,1,0.1111111111111111,0.7150012319925381,2.8871248395937035,12.0,1.5,0.15687000041670326,0.12833977308468636,1.2223023046268824,3.591353975826336,1,1,1,1,0,0,0,0,0,0,-1.0518454578523564,2.3292058196752086,directionally_auxetic,-1.1590010393398986,2.432352936486437,directionally_auxetic,0,1
4x3_95,3_4_5_6,4,3,9,18,9,0,0,1,4,2,2,1,0,0,0,0,0,0,0,4.0,1.0540925533894598,4,0.37037037037037035,0.10100659365403437,0.25,0.6666666666666666,1,1,0.1111111111111111,0.8810993915945678,2.5780264335931657,12.0,1.5,0.16462072440019268,0.10863157426756587,1.5154040205172972,3.439656467718354,1,1,1,1,0,0,0,0,0,0,-0.645607895886086,1.9754228470461797,directionally_auxetic,-0.996472764647226,2.4431837030711283,directionally_auxetic,0,1
4x3_297,3_4_5_6,4,3,8,16,8,0,0,1,3,3,1,1,0,0,0,0,0,0,0,4.0,1.0,4,0.3645833333333333,0.07141306875417754,0.25,0.5,0,0,0.0,0.7948872746945268,2.311231115244225,12.0,1.3333333333333333,0.14945750099848865,0.09881415241130213,1.5125110862297295,1.1409739190538655,1,1,1,1,0,0,0,0,0,0,0.16151236824726684,1.263795016482706,non_auxetic,0.11763184847813692,1.2586057675320024,non_auxetic,0,0
4x4_18,3_4_5_6,4,4,14,28,14,0,0,1,4,7,2,1,0,0,0,0,0,0,0,4.0,0.8451542547285166,4,0.29438002453997447,0.051245638229592924,0.25,0.3535533905932738,0,0,0.0,0.8975979010256552,2.580593965448759,15.999999999999998,1.7500000000000002,0.20099092548657005,0.15597510586826197,1.2886090018514165,0.9519867893851169,1,1,1,1,0,0,0,0,0,0,-0.45816397862132635,0.4961557912129593,directionally_auxetic,-0.6523503506523586,0.29963643873275836,directionally_auxetic,0,1
